Date,Silver_Futures,Gold_Futures,US30,SnP500,NASDAQ_100,USD_index
2019-01-04,15.69499969482422,1282.699951171875,23433.2,2531.9,6422.67,96.19000244140624
2019-01-07,15.756,1285.9,23531.3,2549.7,6488.25,95.70999908447266
2019-01-08,15.713,1292.0,23787.4,2574.4,6551.85,95.9000015258789
2019-01-09,15.735,1287.4,23879.1,2585.0,6600.69,95.22000122070312
2019-01-10,15.643,1289.5,24001.9,2596.6,6620.94,95.54000091552734
2019-01-11,15.57699966430664,1287.0999755859375,23995.9,2596.3,6601.4,95.66999816894533
2019-01-14,15.686,1288.4,23909.8,2582.6,6541.04,95.58999633789062
2019-01-15,15.62,1293.8,24065.6,2610.3,6669.64,95.97000122070312
2019-01-16,15.638,1292.3,24207.2,2616.1,6668.56,96.05999755859376
2019-01-17,15.536,1282.6,24370.1,2636.0,6718.45,96.06999969482422
2019-01-18,15.329999923706056,1281.300048828125,24706.3,2670.7,6784.61,96.33999633789062
2019-01-22,15.325,1284.0,24404.5,2632.9,6646.81,96.3000030517578
2019-01-23,15.38,1279.8,24575.6,2638.7,6658.76,96.12000274658205
2019-01-24,15.3,1298.1,24553.2,2642.3,6702.55,96.5999984741211
2019-01-25,15.638999938964844,1297.4000244140625,24737.2,2664.8,6787.37,95.79000091552734
2019-01-28,15.765,1308.9,24528.2,2643.8,6697.09,95.75
2019-01-29,15.839,1315.5,24580.0,2640.0,6632.79,95.81999969482422
2019-01-30,15.974,1325.2,25014.9,2681.1,6807.91,95.33999633789062
2019-01-31,16.12,1322.1,24999.7,2704.1,6906.84,95.58000183105467
2019-02-01,15.880000114440918,1316.9000244140625,25063.9,2706.5,6875.52,95.58000183105467
2019-02-04,15.928,1319.2,25239.4,2724.9,6959.96,95.8499984741211
2019-02-05,15.883,1314.4,25411.5,2737.7,7023.52,96.0999984741211
2019-02-06,15.749,1314.2,25390.3,2731.6,6997.62,96.41999816894533
2019-02-07,15.76,1318.5,25169.5,2706.1,6904.98,96.51000213623048
2019-02-08,15.77299976348877,1313.699951171875,25106.3,2707.9,6913.13,96.63999938964844
2019-02-11,15.74,1314.0,25053.1,2709.8,6909.19,97.05999755859376
2019-02-12,15.74,1315.1,25425.8,2744.7,7014.67,96.70999908447266
2019-02-13,15.699,1313.9,25543.3,2753.0,7015.88,97.12999725341795
2019-02-14,15.575,1322.1,25439.4,2745.7,7022.42,96.9800033569336
2019-02-15,15.722999572753906,1318.0999755859375,25883.3,2775.6,7055.18,96.91999816894533
2019-02-19,16.013,1347.9,25891.3,2779.8,7066.61,96.5199966430664
2019-02-20,16.225,1327.8,25954.4,2784.7,7062.34,96.4499969482422
2019-02-21,15.848,1332.8,25850.6,2774.9,7035.16,96.61000061035156
2019-02-22,15.907999992370604,1329.199951171875,26031.8,2792.7,7090.62,96.51000213623048
2019-02-25,15.875,1328.5,26091.9,2796.1,7115.43,96.41000366210938
2019-02-26,15.879,1321.2,26058.0,2793.9,7123.22,96.0
2019-02-27,15.766,1316.1,25985.2,2792.4,7117.01,96.1500015258789
2019-02-28,15.634,1299.2,25916.0,2784.5,7097.52,96.16000366210938
2019-03-01,15.168999671936035,1296.4000244140625,26026.3,2803.7,7151.57,96.52999877929688
2019-03-04,15.105,1284.7,25819.7,2792.8,7150.83,96.68000030517578
2019-03-05,15.105,1287.6,25806.6,2789.7,7156.78,96.8499984741211
2019-03-06,15.085,1286.1,25673.5,2771.4,7112.47,96.87000274658205
2019-03-07,15.04,1299.3,25473.2,2748.9,7026.88,97.66999816894533
2019-03-08,15.272000312805176,1297.0,25450.2,2743.1,7015.69,97.37000274658205
2019-03-11,15.274,1298.1,25650.9,2783.3,7164.02,97.22000122070312
2019-03-12,15.413,1309.3,25554.7,2791.5,7201.28,96.94000244140624
2019-03-13,15.456,1295.1,25702.9,2810.9,7256.98,96.5500030517578
2019-03-14,15.171,1302.9,25709.9,2808.5,7243.01,96.79000091552734
2019-03-15,15.253000259399414,1301.800048828125,25848.9,2822.5,7306.99,96.5999984741211
2019-03-18,15.322,1306.5,25914.1,2832.9,7326.28,96.5199966430664
2019-03-19,15.372,1301.7,25887.4,2832.6,7349.28,96.37999725341795
2019-03-20,15.318,1307.3,25745.7,2824.2,7380.75,95.76000213623048
2019-03-21,15.437,1312.3,25962.5,2854.9,7493.27,96.5
2019-03-22,15.345000267028809,1311.5999755859375,25502.3,2800.7,7326.06,96.6500015258789
2019-03-25,15.567,1315.0,25516.8,2798.4,7316.96,96.56999969482422
2019-03-26,15.429,1310.4,25657.7,2818.5,7351.15,96.73999786376952
2019-03-27,15.298,1295.3,25625.6,2805.4,7308.19,96.7699966430664
2019-03-28,15.019,1298.5,25717.5,2815.4,7320.47,97.1999969482422
2019-03-29,15.0600004196167,1293.0,25928.7,2834.4,7378.77,97.27999877929688
2019-04-01,15.148,1295.4,26258.4,2867.2,7478.42,97.25
2019-04-02,15.111,1295.3,26179.1,2867.2,7499.64,97.36000061035156
2019-04-03,15.153,1294.3,26218.1,2873.4,7544.97,97.08999633789062
2019-04-04,15.135,1295.6,26384.6,2879.4,7540.57,97.30999755859376
2019-04-05,15.04300022125244,1290.4000244140625,26425.0,2892.7,7578.84,97.4000015258789
2019-04-08,15.263,1308.3,26341.0,2895.8,7599.74,97.0500030517578
2019-04-09,15.259,1313.9,26150.6,2878.2,7568.49,97.01000213623048
2019-04-10,15.29,1293.3,26157.2,2888.2,7611.49,96.9499969482422
2019-04-11,14.911,1295.2,26143.1,2888.3,7594.89,97.18000030517578
2019-04-12,14.920000076293944,1290.5999755859375,26412.3,2907.4,7628.15,96.97000122070312
2019-04-15,15.021,1277.2,26384.8,2905.6,7629.12,96.94000244140624
2019-04-16,14.956,1276.8,26452.7,2907.1,7654.73,97.04000091552734
2019-04-17,14.979,1276.0,26449.5,2900.4,7680.72,97.01000213623048
2019-04-18,14.937000274658203,1271.9000244140625,26559.5,2905.0,7689.72,97.47000122070312
2019-04-22,15.016,1273.2,26511.1,2908.0,7713.49,97.27999877929688
2019-04-23,14.829,1279.4,26656.4,2933.7,7810.71,97.56999969482422
2019-04-24,14.956,1279.7,26597.1,2927.2,7784.41,98.0999984741211
2019-04-25,14.92,1288.8,26462.1,2926.2,7816.92,98.1999969482422
2019-04-26,15.001999855041504,1284.9000244140625,26543.3,2939.9,7826.68,98.01000213623048
2019-04-29,14.933,1285.7,26554.4,2943.0,7839.04,97.86000061035156
2019-04-30,14.984,1284.2,26592.9,2945.8,7781.46,97.4800033569336
2019-05-01,14.729,1272.0,26430.1,2923.7,7751.85,97.69000244140624
2019-05-02,14.617,1281.3,26307.8,2917.5,7724.06,97.83000183105467
2019-05-03,14.906999588012695,1279.199951171875,26504.9,2945.6,7845.73,97.5199966430664
2019-05-06,14.927,1285.6,26438.5,2932.5,7794.09,97.5199966430664
2019-05-07,14.926,1281.4,25965.1,2884.1,7640.15,97.62999725341795
2019-05-08,14.862,1285.2,25967.3,2879.4,7617.55,97.62000274658205
2019-05-09,14.773,1287.4,25828.4,2870.7,7582.75,97.37000274658205
2019-05-10,14.72599983215332,1285.699951171875,25942.4,2881.4,7586.53,97.33000183105467
2019-05-13,14.777,1296.3,25325.0,2811.9,7324.13,97.31999969482422
2019-05-14,14.812,1297.8,25532.1,2834.4,7401.88,97.52999877929688
2019-05-15,14.812,1286.2,25648.0,2851.0,7503.25,97.56999969482422
2019-05-16,14.539,1275.7,25862.7,2876.3,7580.14,97.83999633789062
2019-05-17,14.347999572753906,1274.5,25764.0,2859.5,7503.68,98.0
2019-05-20,14.445,1273.2,25679.9,2840.2,7376.7,97.93000030517578
2019-05-21,14.41,1274.2,25877.3,2864.4,7451.02,98.05999755859376
2019-05-22,14.449,1285.4,25776.6,2856.3,7420.66,98.11000061035156
2019-05-23,14.613,1283.6,25490.5,2822.2,7307.93,97.8499984741211
2019-05-24,14.520000457763672,1283.0,25585.7,2826.1,7300.96,97.61000061035156
2019-05-28,14.32,1281.0,25347.8,2802.4,7278.38,97.95999908447266
2019-05-29,14.411,1292.4,25126.4,2783.0,7216.86,98.13999938964844
2019-05-30,14.53,1311.1,25169.9,2788.9,7245.4,98.13999938964844
2019-05-31,14.529999732971191,1305.800048828125,24815.0,2752.1,7127.96,97.75
2019-06-03,14.78,1328.7,24819.8,2744.4,6978.02,97.13999938964844
2019-06-04,14.808,1333.6,25332.2,2803.3,7166.75,97.06999969482422
2019-06-05,14.826,1342.7,25539.6,2826.2,7220.9,97.37000274658205
2019-06-06,14.941,1346.1,25720.7,2843.5,7275.93,97.02999877929688
2019-06-07,14.994000434875488,1341.199951171875,25983.9,2873.3,7417.29,96.61000061035156
2019-06-10,14.674,1331.2,26062.7,2886.7,7501.93,96.76000213623048
2019-06-11,14.774,1336.8,26048.5,2885.7,7513.85,96.69000244140624
2019-06-12,14.786,1343.7,26004.8,2879.8,7472.29,97.0
2019-06-13,14.926,1344.5,26106.8,2891.6,7510.68,97.01000213623048
2019-06-14,14.781999588012695,1340.0999755859375,26089.6,2887.0,7479.11,97.56999969482422
2019-06-17,14.863,1350.7,26112.5,2889.7,7526.52,97.55999755859376
2019-06-18,15.029,1348.8,26465.5,2917.8,7635.4,97.63999938964844
2019-06-19,14.994,1396.9,26504.0,2926.5,7667.74,97.12000274658205
2019-06-20,15.529,1400.1,26753.2,2954.2,7738.06,96.62999725341795
2019-06-21,15.27299976348877,1396.199951171875,26719.1,2950.5,7728.78,96.22000122070312
2019-06-24,15.418,1418.7,26727.5,2945.3,7723.02,95.9800033569336
2019-06-25,15.342,1415.4,26548.2,2917.4,7591.54,96.16000366210938
2019-06-26,15.335,1412.0,26536.8,2913.8,7627.05,96.20999908447266
2019-06-27,15.294,1413.7,26526.6,2924.9,7657.05,96.19000244140624
2019-06-28,15.253000259399414,1409.699951171875,26600.0,2941.8,7671.07,96.12999725341795
2019-07-01,15.193,1408.0,26717.4,2964.3,7768.14,96.83999633789062
2019-07-02,15.238,1420.9,26786.7,2973.0,7799.82,96.7300033569336
2019-07-03,15.336,1400.1,26966.0,2995.8,7857.69,96.7699966430664
2019-07-05,14.91800022125244,1396.699951171875,26922.1,2990.4,7841.3,97.25
2019-07-08,15.05,1400.5,26806.1,2975.9,7785.79,97.37999725341795
2019-07-09,15.147,1412.5,26783.5,2979.6,7826.86,97.48999786376952
2019-07-10,15.226,1406.7,26860.2,2993.1,7903.4,97.0999984741211
2019-07-11,15.146,1412.2,27088.1,2999.9,7896.78,97.0500030517578
2019-07-12,15.16100025177002,1409.9000244140625,27332.0,3013.8,7943.24,96.80999755859376
2019-07-15,15.365,1411.2,27359.2,3014.3,7966.93,96.93000030517578
2019-07-16,15.678,1423.3,27335.6,3004.0,7927.08,97.4000015258789
2019-07-17,15.971,1428.1,27219.8,2984.4,7888.76,97.22000122070312
2019-07-18,16.198,1426.7,27223.0,2995.1,7904.13,96.79000091552734
2019-07-19,16.117000579833984,1425.0999755859375,27154.2,2976.6,7834.9,97.1500015258789
2019-07-22,16.411,1421.7,27171.9,2985.0,7905.12,97.26000213623048
2019-07-23,16.476,1423.6,27349.2,3005.5,7954.56,97.70999908447266
2019-07-24,16.626,1414.7,27270.0,3019.6,8010.6,97.7300033569336
2019-07-25,16.411,1419.3,27141.0,3003.7,7929.87,97.81999969482422
2019-07-26,16.325000762939453,1418.5,27192.4,3025.9,8016.95,98.01000213623048
2019-07-29,16.44,1441.8,27221.3,3021.0,7989.08,98.04000091552734
2019-07-30,16.601,1437.8,27198.0,3013.2,7952.47,98.0500030517578
2019-07-31,16.444,1432.4,26864.3,2980.4,7848.78,98.5199966430664
2019-08-01,16.217,1457.5,26583.4,2953.6,7801.15,98.38999938964844
2019-08-02,16.222000122070312,1445.5999755859375,26485.0,2932.1,7692.8,98.0999984741211
2019-08-05,16.433,1484.2,25717.7,2844.7,7415.69,97.5
2019-08-06,16.485,1519.6,26029.5,2881.8,7521.32,97.62999725341795
2019-08-07,17.237,1509.5,26007.1,2884.0,7551.9,97.54000091552734
2019-08-08,16.976,1508.5,26378.2,2938.1,7724.83,97.62000274658205
2019-08-09,16.89699935913086,1496.5999755859375,26287.4,2918.7,7646.27,97.48999786376952
2019-08-12,17.116,1514.1,25907.4,2883.8,7561.68,97.37999725341795
2019-08-13,17.028,1527.8,26279.9,2926.3,7728.15,97.80999755859376
2019-08-14,17.326,1531.2,25479.4,2840.6,7490.13,97.98999786376952
2019-08-15,17.254,1523.6,25579.4,2847.6,7484.89,98.13999938964844
2019-08-16,17.09600067138672,1512.5,25886.0,2888.7,7604.11,98.13999938964844
2019-08-19,16.985,1515.7,26135.8,2923.7,7719.32,98.3499984741211
2019-08-20,17.194,1515.7,25962.4,2900.5,7664.47,98.19000244140624
2019-08-21,17.197,1508.5,26202.7,2924.4,7733.22,98.3000030517578
2019-08-22,17.086,1537.6,26252.2,2922.9,7707.43,98.16999816894533
2019-08-23,17.395000457763672,1526.5999755859375,25628.9,2847.1,7464.99,97.63999938964844
2019-08-26,17.685,1551.8,25898.8,2878.4,7575.02,98.08000183105467
2019-08-27,18.199,1549.1,25777.9,2869.2,7566.03,98.0
2019-08-28,18.364,1536.9,26036.1,2887.9,7587.9,98.20999908447266
2019-08-29,18.274,1529.4,26362.3,2924.6,7702.31,98.51000213623048
2019-08-30,18.184999465942383,1519.0999755859375,26403.3,2926.5,7691.0,98.91999816894533
2019-09-03,19.186,1560.4,26118.0,2906.3,7609.51,98.9499969482422
2019-09-04,19.493,1525.5,26355.5,2937.8,7719.25,98.4499969482422
2019-09-05,18.752,1515.5,26728.2,2976.0,7862.54,98.41000366210938
2019-09-06,17.968000411987305,1506.199951171875,26797.5,2978.7,7852.54,98.38999938964844
2019-09-09,18.116,1499.2,26835.5,2978.4,7832.4,98.27999877929688
2019-09-10,18.131,1503.2,26909.4,2979.4,7814.74,98.33000183105467
2019-09-11,18.116,1507.4,27137.0,3000.9,7887.58,98.6500015258789
2019-09-12,18.125,1499.5,27182.4,3009.6,7917.34,98.30999755859376
2019-09-13,17.43600082397461,1490.9000244140625,27219.5,3007.4,7892.95,98.26000213623048
2019-09-16,17.974,1513.4,27076.8,2998.0,7852.41,98.6500015258789
2019-09-17,18.088,1515.8,27110.8,3005.7,7888.79,98.26000213623048
2019-09-18,17.869,1506.2,27147.1,3006.7,7888.56,98.5999984741211
2019-09-19,17.835,1515.1,27094.8,3006.8,7901.79,98.2699966430664
2019-09-20,17.738000869750977,1507.300048828125,26935.1,2992.1,7823.55,98.51000213623048
2019-09-23,18.661,1540.2,26950.0,2991.8,7818.61,98.5999984741211
2019-09-24,18.579,1512.3,26807.8,2966.6,7710.04,98.33999633789062
2019-09-25,18.024,1515.2,26970.7,2984.9,7803.54,99.04000091552734
2019-09-26,17.864,1506.4,26891.1,2977.6,7771.99,99.20999908447266
2019-09-27,17.552000045776367,1499.0999755859375,26820.3,2961.8,7681.58,99.11000061035156
2019-09-30,16.998,1489.0,26916.8,2976.7,7749.45,99.37999725341795
2019-10-01,17.302,1507.9,26573.0,2940.2,7684.14,99.12999725341795
2019-10-02,17.683,1513.8,26078.6,2887.6,7550.79,99.04000091552734
2019-10-03,17.676,1512.9,26201.0,2910.6,7638.4,98.86000061035156
2019-10-04,17.540000915527344,1506.199951171875,26573.7,2952.0,7754.1,98.80999755859376
2019-10-07,17.54,1503.9,26478.0,2938.8,7725.13,98.98999786376952
2019-10-08,17.7,1512.8,26164.0,2893.1,7604.27,99.13999938964844
2019-10-09,17.81,1500.9,26346.0,2919.4,7690.53,99.12000274658205
2019-10-10,17.602,1488.7,26496.7,2938.1,7740.36,98.70999908447266
2019-10-11,17.461999893188477,1482.699951171875,26816.6,2970.3,7843.88,98.3000030517578
2019-10-14,17.71,1483.5,26787.4,2966.2,7842.33,98.4499969482422
2019-10-15,17.384,1494.0,27024.8,2995.7,7942.85,98.29000091552734
2019-10-16,17.427,1498.3,27002.0,2989.7,7920.21,98.01000213623048
2019-10-17,17.612,1494.1,27025.9,2997.9,7942.14,97.61000061035156
2019-10-18,17.50200080871582,1488.199951171875,26770.2,2986.2,7868.49,97.27999877929688
2019-10-21,17.602,1487.5,26827.6,3006.7,7940.33,97.33000183105467
2019-10-22,17.5,1495.7,26788.1,2996.0,7874.62,97.52999877929688
2019-10-23,17.58,1504.7,26833.9,3004.5,7889.47,97.47000122070312
2019-10-24,17.804,1505.3,26805.5,3010.3,7966.72,97.62999725341795
2019-10-25,17.861000061035156,1499.5,26958.1,3022.6,8029.22,97.83000183105467
2019-10-28,17.876,1490.7,27090.7,3039.4,8110.67,97.76000213623048
2019-10-29,17.831,1496.7,27071.4,3036.9,8047.51,97.69000244140624
2019-10-30,17.921,1514.8,27186.7,3046.8,8083.11,97.6500015258789
2019-10-31,18.124,1511.4,27046.2,3037.6,8083.83,97.3499984741211
2019-11-01,18.003999710083008,1508.0,27347.4,3066.9,8161.17,97.23999786376952
2019-11-04,18.123,1483.7,27462.1,3078.3,8210.66,97.51000213623048
2019-11-05,17.623,1493.1,27492.6,3074.6,8210.17,97.9800033569336
2019-11-06,17.654,1466.4,27492.6,3076.8,8196.03,97.9499969482422
2019-11-07,17.065,1462.9,27674.8,3085.2,8219.65,98.13999938964844
2019-11-08,16.783000946044922,1461.300048828125,27681.2,3093.1,8255.89,98.3499984741211
2019-11-11,16.852,1453.7,27691.5,3087.0,8241.91,98.1999969482422
2019-11-12,16.74,1463.3,27691.5,3091.8,8263.79,98.30999755859376
2019-11-13,16.963,1473.4,27783.6,3094.0,8259.81,98.37000274658205
2019-11-14,17.078,1468.5,27782.0,3096.6,8257.83,98.16000366210938
2019-11-15,16.933000564575195,1467.300048828125,28004.9,3120.5,8315.52,98.0
2019-11-18,17.051,1474.3,28036.2,3122.0,8328.48,97.79000091552734
2019-11-19,17.169,1474.2,27934.0,3120.2,8338.74,97.86000061035156
2019-11-20,17.166,1463.6,27821.1,3108.5,8283.75,97.93000030517578
2019-11-21,17.116,1463.6,27766.3,3103.5,8265.62,97.98999786376952
2019-11-22,16.985000610351562,1463.0999755859375,27875.6,3110.3,8272.05,98.2699966430664
2019-11-25,16.939,1460.3,28066.5,3133.6,8371.93,98.31999969482422
2019-11-26,17.096,1460.8,28121.7,3140.5,8385.75,98.25
2019-11-27,17.009,1472.7,28164.0,3153.6,8444.71,98.41000366210938
2019-11-29,16.9689998626709,1465.5999755859375,28051.4,3141.0,8403.68,98.2699966430664
2019-12-02,16.916,1484.4,27783.0,3113.9,8309.26,97.86000061035156
2019-12-03,17.204,1480.2,27502.8,3093.2,8254.74,97.73999786376952
2019-12-04,16.881,1483.1,27649.8,3112.8,8296.53,97.6500015258789
2019-12-05,17.019,1465.1,27677.8,3117.4,8308.4,97.41000366210938
2019-12-06,16.481000900268555,1459.0999755859375,28015.1,3145.9,8397.37,97.6999969482422
2019-12-09,16.6,1468.1,27909.6,3136.0,8362.74,97.63999938964844
2019-12-10,16.664,1475.0,27881.7,3132.5,8354.29,97.41000366210938
2019-12-11,16.81,1472.3,27911.3,3141.6,8402.61,97.16000366210938
2019-12-12,16.912,1481.2,28132.1,3168.6,8466.89,97.4000015258789
2019-12-13,16.91200065612793,1475.5999755859375,28135.4,3168.8,8487.71,97.16999816894533
2019-12-16,17.077,1480.6,28235.9,3191.4,8570.33,97.06999969482422
2019-12-17,17.036,1478.7,28267.2,3192.5,8575.7,97.20999908447266
2019-12-18,17.01,1484.4,28239.3,3191.1,8580.62,97.41000366210938
2019-12-19,17.116,1480.9,28377.0,3205.4,8641.29,97.41999816894533
2019-12-20,17.128000259399414,1474.699951171875,28455.1,3221.2,8678.49,97.70999908447266
2019-12-23,17.463,1504.8,28551.5,3224.0,8696.01,97.66000366210938
2019-12-24,17.756999969482422,1499.0999755859375,28515.4,3223.4,8699.51,97.6500015258789
2019-12-26,17.956,1518.1,28621.4,3239.9,8778.31,97.58999633789062
2019-12-27,17.849000930786133,1513.800048828125,28645.3,3240.0,8770.98,96.91999816894533
2019-12-30,18.001,1523.1,28462.1,3221.3,8709.73,96.73999786376952
2019-12-31,17.921,1519.5,28538.4,3230.8,8733.07,96.38999938964844
2020-01-02,18.046,1552.4,28868.8,3257.8,8872.22,96.8499984741211
2020-01-03,18.06800079345703,1552.4,28634.9,3234.8,8793.9,96.83999633789062
2020-01-06,18.179,1568.8,28703.4,3246.3,8848.51,96.66999816894533
2020-01-07,18.393,1574.3,28583.7,3237.2,8846.45,96.9800033569336
2020-01-08,18.167,1560.2,28745.1,3253.1,8912.37,97.3000030517578
2020-01-09,17.936,1554.3,28956.9,3274.7,8989.63,97.4499969482422
2020-01-10,18.03300094604492,1560.1,28823.8,3265.3,8966.64,97.36000061035156
2020-01-13,17.996,1550.6,28907.1,3288.1,9070.65,97.3499984741211
2020-01-14,17.742,1544.6,28939.7,3283.2,9033.42,97.37000274658205
2020-01-15,17.988,1554.0,29030.2,3289.3,9035.67,97.2300033569336
2020-01-16,17.939,1550.5,29297.6,3316.8,9125.0,97.31999969482422
2020-01-17,18.01300048828125,1560.3,29348.1,3329.6,9173.73,97.61000061035156
2020-01-21,17.808,1557.9,29196.0,3320.8,9166.63,97.52999877929688
2020-01-22,17.828,1556.7,29186.3,3321.8,9188.58,97.52999877929688
2020-01-23,17.829,1565.4,29160.1,3325.5,9216.98,97.69000244140624
2020-01-24,18.05699920654297,1571.9,28989.7,3295.5,9141.47,97.8499984741211
2020-01-27,18.056,1577.4,28535.8,3243.6,8952.18,97.95999908447266
2020-01-28,17.458,1569.8,28722.8,3276.2,9090.93,98.0199966430664
2020-01-29,17.487,1570.4,28734.4,3273.4,9101.61,97.98999786376952
2020-01-30,18.032,1586.5,28859.4,3283.7,9136.09,97.87000274658205
2020-01-31,17.972000122070312,1584.9,28256.0,3225.5,8991.51,97.38999938964844
2020-02-03,17.712,1579.5,28399.8,3248.9,9126.23,97.8000030517578
2020-02-04,17.6,1552.7,28807.6,3297.6,9334.06,97.95999908447266
2020-02-05,17.643,1560.1,29290.8,3334.7,9367.48,98.2699966430664
2020-02-06,17.857,1567.2,29379.8,3345.8,9445.92,98.5
2020-02-07,17.665000915527344,1570.6,29102.5,3327.7,9401.1,98.68000030517578
2020-02-10,17.826,1576.6,29276.8,3352.1,9516.84,98.83000183105467
2020-02-11,17.638,1567.2,29276.3,3357.8,9517.86,98.72000122070312
2020-02-12,17.537,1568.8,29551.4,3379.4,9613.2,99.0500030517578
2020-02-13,17.66,1576.3,29423.3,3373.9,9595.7,99.06999969482422
2020-02-14,17.71500015258789,1583.8,29398.1,3380.2,9623.58,99.12000274658205
2020-02-18,18.192,1601.0,29232.2,3370.3,9629.8,99.45999908447266
2020-02-19,18.359,1608.8,29348.0,3386.2,9718.73,99.5999984741211
2020-02-20,18.367,1617.4,29220.0,3373.2,9627.83,99.87000274658205
2020-02-21,18.520999908447266,1645.1,28992.4,3337.8,9446.69,99.26000213623048
2020-02-24,18.923,1673.5,27960.8,3225.9,9079.63,99.29000091552734
2020-02-25,18.229,1647.0,27081.4,3128.2,8834.86,98.97000122070312
2020-02-26,17.874,1640.4,26957.6,3116.4,8873.76,99.0
2020-02-27,17.735,1642.5,25766.6,2978.8,8436.67,98.44000244140624
2020-02-28,16.386999130249023,1566.7,25409.4,2954.2,8461.83,98.12999725341795
2020-03-02,16.739,1594.8,26703.3,3090.2,8877.98,97.36000061035156
2020-03-03,17.188,1644.4,25917.4,3003.4,8594.49,97.1500015258789
2020-03-04,17.246,1643.0,27090.9,3130.1,8949.28,97.33999633789062
2020-03-05,17.393,1668.0,26121.3,3023.9,8671.66,96.81999969482422
2020-03-06,17.214000701904297,1672.4,25864.8,2972.4,8530.34,95.9499969482422
2020-03-09,17.054,1675.7,23851.0,2746.6,7948.03,94.9000015258789
2020-03-10,16.955,1660.3,25018.2,2882.2,8372.26,96.41000366210938
2020-03-11,16.776,1642.3,23553.2,2741.4,8006.12,96.51000213623048
2020-03-12,16.005,1590.3,21200.6,2480.6,7263.65,97.47000122070312
2020-03-13,14.456000328063965,1516.7,23185.6,2711.0,7995.26,98.75
2020-03-16,12.816,1486.5,20188.5,2386.1,7020.38,98.08999633789062
2020-03-17,12.495,1525.8,21237.4,2529.2,7473.95,99.58000183105467
2020-03-18,11.772,1477.9,19898.9,2398.1,7175.18,101.16000366210938
2020-03-19,12.134,1479.3,20087.2,2409.4,7288.52,102.76000213623048
2020-03-20,12.348999977111816,1484.6,19174.0,2304.9,6994.29,102.81999969482422
2020-03-23,13.261,1567.6,18591.9,2237.4,7006.92,102.48999786376952
2020-03-24,14.257,1660.8,20704.9,2447.3,7553.82,101.73999786376952
2020-03-25,14.873,1633.4,21200.6,2475.6,7469.61,101.0500030517578
2020-03-26,14.676,1651.2,22552.2,2630.1,7897.13,99.41999816894533
2020-03-27,14.498000144958496,1625.0,21636.8,2541.5,7588.37,98.37000274658205
2020-03-30,14.156,1637.1,22327.5,2626.7,7889.01,99.18000030517578
2020-03-31,14.18,1589.3,21917.2,2584.6,7813.5,99.0500030517578
2020-04-01,14.008,1584.1,20943.5,2470.5,7486.29,99.66999816894533
2020-04-02,14.678,1630.7,21413.4,2526.9,7635.66,100.18000030517578
2020-04-03,14.435999870300291,1637.6,21052.5,2488.7,7528.11,100.58000183105467
2020-04-06,15.193,1684.0,22680.0,2663.7,8081.66,100.69000244140624
2020-04-07,15.504,1672.6,22653.9,2659.4,8049.31,99.9800033569336
2020-04-08,15.229,1674.1,23433.6,2750.0,8229.54,100.12000274658205
2020-04-09,15.994999885559082,1739.9,23719.4,2789.8,8238.53,99.5199966430664
2020-04-13,15.561,1749.8,23390.8,2761.6,8332.74,99.3499984741211
2020-04-14,16.154,1759.1,23949.8,2846.1,8692.16,98.88999938964844
2020-04-15,15.529,1729.6,23504.3,2783.4,8591.96,99.45999908447266
2020-04-16,15.646,1722.7,23537.7,2799.6,8757.83,100.02999877929688
2020-04-17,15.237000465393066,1690.8,24242.5,2874.6,8832.41,99.77999877929688
2020-04-20,15.638,1703.4,23650.4,2823.2,8726.51,99.95999908447266
2020-04-21,14.9,1678.3,23018.9,2736.6,8403.0,100.26000213623048
2020-04-22,15.359,1727.4,23475.8,2799.3,8664.64,100.38999938964844
2020-04-23,15.381,1733.4,23515.3,2797.8,8641.5,100.43000030517578
2020-04-24,15.253999710083008,1724.2,23775.3,2836.7,8786.6,100.37999725341795
2020-04-27,15.299,1712.6,24133.8,2878.5,8837.66,100.04000091552734
2020-04-28,15.26,1710.6,24101.6,2863.4,8677.6,99.87000274658205
2020-04-29,15.315,1713.4,24633.9,2939.5,8982.76,99.56999969482422
2020-04-30,14.973,1694.2,24345.7,2912.4,9000.51,99.0199966430664
2020-05-01,14.86299991607666,1700.9,23723.7,2830.7,8718.18,98.8000030517578
2020-05-04,14.796,1713.3,23749.8,2842.7,8834.11,99.4800033569336
2020-05-05,15.11,1710.6,23883.1,2868.4,8930.62,99.70999908447266
2020-05-06,15.015,1688.5,23664.6,2848.4,8984.86,100.08999633789062
2020-05-07,15.59,1725.8,23875.9,2881.2,9101.88,99.88999938964844
2020-05-08,15.739999771118164,1713.9,24331.3,2929.8,9220.35,99.7300033569336
2020-05-11,15.68,1698.0,24222.0,2930.3,9298.92,100.23999786376952
2020-05-12,15.709,1706.8,23764.8,2870.1,9112.45,99.93000030517578
2020-05-13,15.671,1716.4,23248.0,2820.0,9000.08,100.23999786376952
2020-05-14,16.156,1740.9,23625.3,2852.5,9094.42,100.47000122070312
2020-05-15,17.04599952697754,1756.3,23685.4,2863.7,9152.64,100.4000015258789
2020-05-18,17.468,1734.4,24597.4,2953.9,9331.93,99.66999816894533
2020-05-19,17.901,1745.6,24206.9,2922.9,9298.54,99.37000274658205
2020-05-20,18.031,1752.1,24575.9,2971.6,9485.02,99.12000274658205
